station,datetime,PRCP,SNOW,SNWD,TMAX,TMIN,latitude,longitude,elevation
GHCND:US1WAAS0004,2024-01-21,0.01,0.0,13.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-22,0.0,0.0,10.5,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-23,0.01,,10.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-24,0.0,0.0,9.5,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-25,0.01,0.0,8.5,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-26,0.0,0.0,8.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-27,0.0,0.0,7.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-28,0.0,0.0,5.5,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-29,0.0,0.0,5.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-30,0.0,0.0,2.5,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-01-31,0.0,0.0,1.5,,,46.10267,-117.12779,1146.4
GHCND:US1WABT0007,2024-01-01,0.01,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-02,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-03,0.34,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-04,0.02,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-05,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-06,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-07,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-08,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-09,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-10,0.01,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-11,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-12,0.01,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-13,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-14,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-15,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-17,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-18,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-19,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-20,0.05,3.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-22,0.2,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-01-24,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0010,2024-01-01,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-02,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-03,0.31,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-04,0.0,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-05,0.02,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-06,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-07,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-08,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-09,0.02,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-10,0.39,0.5,0.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-11,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-12,0.0,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-13,0.0,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-14,0.25,1.5,1.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-15,0.0,0.0,1.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-16,0.0,0.0,1.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-17,0.06,0.8,2.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-18,0.0,,2.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-19,0.53,3.5,6.0,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-20,0.0,0.0,5.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-23,0.02,,3.0,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-24,0.0,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-25,0.07,,2.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-26,0.01,0.0,2.0,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-27,0.31,0.0,1.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-28,0.01,,1.0,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-29,0.0,0.0,0.5,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-30,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-01-31,0.09,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0013,2024-01-01,0.0,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-02,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-03,0.3,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-04,0.01,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-05,0.01,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-06,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-07,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-08,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-09,0.19,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-10,0.27,0.0,0.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-11,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-12,0.01,0.1,0.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-13,0.0,0.0,0.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-14,0.0,0.0,0.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-15,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-16,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-17,0.06,0.8,1.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-18,0.0,0.0,0.5,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-19,0.33,3.7,4.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-20,0.07,0.0,3.5,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-21,0.07,0.0,3.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-22,0.18,0.0,2.5,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-23,0.01,0.0,2.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-24,0.01,0.0,1.5,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-25,0.1,0.0,1.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-26,0.0,0.0,0.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-27,0.14,0.0,0.0,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-28,0.2,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-29,0.0,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-30,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-01-31,0.06,,,,,46.287,-119.305,121.9
GHCND:US1WABT0015,2024-01-01,0.0,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-02,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-03,0.3,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-04,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-05,0.03,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-06,0.01,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-07,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-08,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-09,0.15,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-10,0.3,0.5,0.5,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-11,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-12,0.01,0.4,0.2,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-13,0.0,0.0,0.0,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-14,0.0,0.1,0.0,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-15,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-16,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-17,0.04,1.0,0.8,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-18,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-19,0.33,3.8,3.8,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-20,0.05,0.0,4.0,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-21,0.04,0.0,3.5,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-22,0.27,0.0,2.8,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-23,0.02,0.0,2.5,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-24,0.02,0.0,1.0,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-25,0.09,0.0,0.5,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-26,0.02,0.0,0.2,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-27,0.17,0.0,0.0,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-28,0.13,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-29,0.01,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-30,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-01-31,0.07,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0016,2024-01-01,0.0,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-02,0.0,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-03,0.34,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-04,0.01,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-05,0.0,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-06,0.0,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-07,0.0,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-08,0.0,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-09,0.17,0.0,0.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-10,0.38,1.0,1.0,,,46.208352,-119.165777,153.3
GHCND:US1WABT0016,2024-01-11,0.0,0.0,0.3,,,46.208352,-119.165777,153.3
GHCND:US1WABT0017,2024-01-01,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-02,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-03,0.27,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-04,0.0,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-05,0.01,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-06,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-07,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-08,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-09,0.07,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-10,0.24,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-15,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-16,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-17,0.07,0.8,0.8,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-18,0.0,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-19,0.15,,2.0,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-20,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-21,0.11,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-22,0.22,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-23,0.02,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-24,0.01,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-25,0.06,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-26,0.01,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-27,0.21,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-28,0.14,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-29,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-30,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-01-31,0.06,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0025,2024-01-01,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-02,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-03,0.26,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-04,0.01,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-05,0.01,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-06,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-07,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-08,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-09,0.19,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-10,0.21,0.0,0.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-11,0.0,0.0,0.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-12,0.01,0.1,0.1,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-13,0.0,0.0,0.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-14,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-15,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-16,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-17,0.06,0.7,0.7,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-18,0.02,,0.6,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-19,0.5,3.4,3.8,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-20,,0.0,3.5,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-21,0.08,0.0,3.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-22,0.19,0.0,2.5,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-23,0.01,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-24,0.01,0.0,1.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-25,0.1,0.0,0.6,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-26,0.0,0.0,0.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-27,0.14,0.0,0.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-28,0.2,0.0,0.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-29,0.0,0.0,0.0,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-30,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-01-31,0.06,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0026,2024-01-07,0.0,0.0,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-08,0.25,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-09,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-10,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-11,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-12,0.25,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-13,0.05,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-14,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-15,0.0,0.0,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-16,0.0,0.0,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-17,0.1,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-19,0.5,3.0,3.5,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-20,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-21,0.1,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-23,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-24,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-25,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-01-26,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0029,2024-01-01,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
